timestamp,procedure_reference,id_bill,text,subjects
2022-04-07 12:40:03,2022/2622(RSP),916,increase repression russia include case alexey navalny,"['6.10.08 Fundamental freedoms, human rights, democracy in general']"
2022-05-05 12:31:49,2022/2633(RSP),994,european parliament resolution impact war ukraine woman european parliament,"['4.10.09 Women condition and rights', '6.10.08 Fundamental freedoms, human rights, democracy in general', '7.30.30.02 Action to combat violence, trafficking in human beings and migrant smuggling']"
2022-07-06 12:19:47,2022/2640(DEA),1072,european parliament resolution commission delegate regulation 20 april 2022 supplement directive 201465eu european parliament council regard regulatory technical standard application position limit commodity derivative procedure apply exemption position limit c202202314 20222640dea european parliament having regard commission delegate regulation c202202314 having regard article 290 treaty function european union having regard directive 201465eu european parliament council 15 2014 markets financial instruments amend directive 200292ec directive 201161eu particular article 571 sixth subparagraph article 573 fifth subparagraph article 576 article 5712 article 895 having regard directive eu 2021338 european parliament council 16 february 2021 amending directive 201465eu regard information requirement product governance position limit directive 201336eu eu 2019878 regard application investment firm help recovery covid-19 crisis having regard outcome g20 summit pittsburgh 24-25 september 2009 having regard study prepare secretariat united nations conference trade development unctad 2011 price formation financialize commodity market role information having regard european securities markets authority final report technical standard commodity derivative publish 19 november 2021 having regard dg taxud management plan 2021 modernisation eu customs union outline vision economy work people having regard speech president von der leyen european parliament plenary preparation european council meeting 21-22 october 2021 having regard g7 agriculture ministers statement 11 march 2022 having regard rule 1113 rule procedure text continue,"['2.50.03 Securities and financial markets, stock exchange, CIUTS, investments']"
2022-10-06 12:17:24,2022/2641(RSP),1117,resolution eu approach space traffic management eu contribution address global challenge,['3.50.03 European space policy']
2022-05-05 12:39:12,2022/2643(RSP),988,resolution impact russian illegal war aggression ukraine eu transport tourism sector,"['3.20.01 Air transport and air freight', '3.20.02 Rail transport: passengers and freight', '3.20.03 Maritime transport: passengers and freight', '3.20.05 Road transport: passengers and freight', '4.50 Tourism']"
2022-05-05 12:17:36,2022/2647(RSP),989,european parliament resolution ongoing hearing article 71 teu regard poland hungary european parliament,"['8.30.10 Principles common to the Member States, EU values']"
2022-05-04 13:44:48,2022/2648(RSP),984,resolution follow-up conclusion conference future europe,['8 State and evolution of the Union']
2022-05-05 12:13:59,2022/2650(RSP),990,resolution threat stability security democracy western sahelian africa,"['6.10.05 Peace preservation, humanitarian and rescue tasks, crisis management', '6.10.08 Fundamental freedoms, human rights, democracy in general', '6.40.07 Relations with African countries']"
2022-05-05 12:19:08,2022/2651(RSP),991,resolution state play eu-moldova cooperation,['6.40.15 European neighbourhood policy']
2022-05-19 12:34:47,2022/2653(RSP),1003,resolution social economic consequence eu russian war ukraine reinforce eus capacity act,"['6.10.04 Third-country political situation, local and regional conflicts', '6.50 Emergency, food, humanitarian aid, aid to refugees, Emergency Aid Reserve']"
2022-05-19 12:24:12,2022/2655(RSP),1001,resolution fight impunity war crime ukraine,"['6.10.08 Fundamental freedoms, human rights, democracy in general']"
2022-05-05 12:07:47,2022/2656(RSP),993,resolution case osman kavala turkey,"['6.10.08 Fundamental freedoms, human rights, democracy in general']"
2022-05-05 12:09:10,2022/2657(RSP),992,resolution report continue organ harvesting china,"['6.10.08 Fundamental freedoms, human rights, democracy in general']"
2022-05-05 12:09:59,2022/2658(RSP),987,motion resolution continuous crackdown political opposition cambodia,"['6.10.08 Fundamental freedoms, human rights, democracy in general']"
2022-10-05 12:16:19,2022/2662(RSP),1116,motion resolutionon situation roma people live settlements eu,"['4.10.05 Social inclusion, poverty, minimum income', '4.10.08 Equal treatment of persons, non-discrimination']"
2022-06-09 12:21:18,2022/2665(RSP),1027,european parliament resolution global threat abortion right possible overturn abortion right supreme court,"['1.10 Fundamental rights in the EU, Charter', '4.10.09 Women condition and rights', '6.10.08 Fundamental freedoms, human rights, democracy in general']"
2022-10-20 12:29:46,2022/2673(RSP),1133,resolution 2022 climate change conference sharm el-sheikh egypt cop27,"['3.70.03 Climate policy, climate change, ozone layer', '3.70.18 International and regional environment protection measures and agreements']"
2022-10-05 12:19:12,2022/2681(RSP),1115,european parliament resolution eu strategic objective 19th meeting conference party convention international trade endangered specie wild fauna flora cites hold panama 14 25 november 2022,"['3.70.01 Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity', '3.70.18 International and regional environment protection measures and agreements']"
2022-06-23 11:56:03,2022/2693(RSP),1042,european parliament resolution draft commission implement regulation designate antimicrobial groups antimicrobial reserve treatment certain infection humans accordance regulation eu 20196 european parliament council d08074101 20222693rsp european parliament have regard draft commission implement regulation designate antimicrobial groups antimicrobial reserve treatment certain infection humans accordance regulation eu 20196 european parliament council d08074101 having regard regulation eu 20196 european parliament council 11 december 2018 veterinary medicinal products repeal directive 200182ec particular article 375 thereof1 having regard article 11 regulation eu 1822011 european parliament council 16 february 2011 lay rule general principle concern mechanism control member states commission exercise implement powers2 having regard rule 1122 rule procedure having regard motion resolution committee environment public health food safety antimicrobial resistance amr challenge human animal health union globally based data 2015 union 33 000 people die year amr3 increase 30 compare estimate 25 000 death 20074 globally amr estimate responsible 700 000 death year 20155 inaction project cause million annual death globally 20506 death cancer use antimicrobial medicinal product use animal accelerate emergence spread resistant micro-organism compromise effective use limited number exist antimicrobial treat human infection regulation eu 20196 lay rule place market manufacturing import export supply distribution pharmacovigilance control use veterinary medicinal product legal basis regulation eu 20196 article 114 article 1684 point treaty functioning european union tfeu legislative proposal base article 114 tfeu base high level health protection article 1684 point tfeu provide measure veterinary phytosanitary field direct objective protection public health accord recital 41 regulation eu 20196 antimicrobial resistance medicinal product human use veterinary medicinal product grow health problem union worldwide require urgent coordinated intersectoral action accordance health approach accord recital action include action restrict use animal antimicrobial critical importance prevent treat life-threaten infection human accord recital 46 regulation eu 20196 order preserve long possible efficacy certain antimicrobial treatment infection human necessary reserve antimicrobial human possible decide certain antimicrobial follow scientific recommendation european medicines agency available market veterinary sector make decision antimicrobial commission account available recommendation matter provide european food safety authority efsa relevant union agencies turn account relevant recommendation international organisations world health organization world organisation animal health oie codex alimentarius commission furthermore state eu lead way reduce antimicrobial use animal concrete action particular eu reserve certain critical antimicrobial human use reduce antimicrobial resistance guarantee line defence protect human health7 article 373 regulation eu 20196 marketing authorisation antimicrobial veterinary medicinal product refuse antimicrobial reserve treatment certain infection human human-reserve antimicrobial hram 26 2021 commission adopt delegated regulation establish criterion designation hram pursuant article 374 regulation eu 201968 commission state context key measure reserve certain antimicrobial human medicine ban use veterinary medicine9 19 april 2022 commission publish draft commission implement regulation designate antimicrobial group antimicrobial reserve treatment certain infection humans adopt pursuant article 375 regulation eu 20196 draft commission implement regulation designate 18 antibiotic 18 antiviral antiprozoal authorise veterinary use draft commission implement regulation fail reserve antimicrobial group antimicrobial treatment certain infection human actually authorise veterinary purpose fail preserve efficacy essential antimicrobial treatment certain infection humans draft commission implement regulation compatible aim content regulation eu 20196 establish ranking critically important antimicrobial human medicine10 ranking base criterion combination lead classification critically important antimicrobial human use cia 17 35 group prioritisation criterion combination lead identification high priority critically important antimicrobial human use hp cia 35 group cephalosporins 3rd 4th 5th generation glycopeptide macrolide ketolide polymyxin quinolones11 draft commission implement regulation designate glycopeptide type cephalosporin ceftobiprole ceftaroline hp cia state recital authorise veterinary use union fact substances designate draft commission implement regulation long authorise outside marketing authorisation veterinary purpose do qualify relevant reduction use off-label use possible exceptional case pursuant article 112 113 114 regulation eu 20196 exceptional treatment animal concern hardly see major cause amr fact substances designate draft commission implement regulation long authorise use animals products animal origin imported union limited relevance substances designate draft commission implement regulation actually authorise veterinary use countries address use countries substances authorised union tantamount say problem amr solely create country manifestly wrong article 112 113 114 regulation eu 20196 allow off-label use veterinary human medicinal product veterinary purpose exception certain condition article 1075 regulation eu 20196 explicitly rule application article regard hram light article 373 article 1075 regulation eu 20196 current provision regulation prohibit use hram veterinary purpose exception risk create resistance far significant group treatment food-produce animal compare treatment individual animal desirable distinguish group treatment individual treatment achieve objective preserve efficacy hram effective way cause undue adverse effect individual animal health specific derogation individual treatment animal hram adopt amendment regulation eu 20196 consider draft commission implement regulation exceed implement power provide regulation eu 20196 draft commission implement regulation compatible aim content regulation eu 20196 consider draft commission implement regulation fails achieve high level protection human health fail reserve antimicrobial currently authorise veterinary use treatment infection human fail preserve efficacy treatment infection humans calls commission withdraw draft implement regulation submit new draft committee line criterion recommendation reserve high priority critically important antimicrobial human use calls commission accompany new implement act legislative proposal amend article 1075 regulation eu 20196 allow off-label veterinary use hram treatment individual clinically ill animal companion animal zoo animal wild animal food-produce animal certain condition consider derogation apply treatment individual animal clinically diagnose life-threaten disease inappropriately treat lead significant morbidity significant mortality alternative treatment alternative farm management strategy improve animal husbandry technique prevent treat control disease available provide antibiotic susceptibility test conduct prior treatment unless health condition animal concern require immediate treatment consider new antimicrobial develop human use subject derogation consider designation adopt pursuant article 375 regulation eu 20196 amendment regulation refer paragraph resolution applicable time calls commission step effort tackle connection human health animal health environmental protection explore way reinforce application health approach europe start take action inappropriate excessive use antibiotic human animals instruct president forward resolution council commission government parliaments member state,['4.20 Public health']
2022-06-23 11:56:37,2022/2694(RSP),1043,european parliament resolution draft commission implement decision authorise place market product contain consist produce genetically modify maize dp4114 mon 810 mir604 nk603 genetically modify maize combine single event dp4114 mon 810 mir604 nk603 pursuant regulation ec 18292003 european parliament council,"['3.10.09.06 Agro-genetics, GMOs']"
2022-06-09 12:04:05,2022/2700(RSP),1026,resolution human right situation xinjiang include xinjiang police file,"['6.10.08 Fundamental freedoms, human rights, democracy in general', '6.10.09 Human rights situation in the world']"
2022-06-09 12:06:35,2022/2701(RSP),1025,joint motion resolution instrumentalisation justice repressive tool nicaragua,"['7 Area of freedom, security and justice', '7.40 Judicial cooperation']"
2022-06-09 12:08:45,2022/2703(RSP),1028,joint motion resolution rule law potential approval polish national recovery plan rrf,"['4.70.01 Structural funds, investment funds in general, programmes', '8.30.10 Principles common to the Member States, EU values']"
2022-06-09 12:28:17,2022/2705(RSP),1024,european parliament resolution convention revision treaty,['8.30 Treaties in general']
2022-06-23 11:56:56,2022/2713(RSP),1039,european parliament resolution commission implement decision eu 2022797 19 2022 authorise place market product contain consist produce genetically modify maize nk603 t25 das-40278-9 sub-combination t25 das-40278-9 pursuant regulation ec 18292003 european parliament council d08014803 20222713rsp european parliament having regard commission implement decision eu 2022797 19 2022 authorise place market product contain consist produce genetically modify maize nk603 t25 das-40278-9 sub-combination t25 das-40278-9 pursuant regulation ec 18292003 european parliament council d08014803 having regard regulation ec 18292003 european parliament council 22 september 2003 genetically modify food feed particular article 73 article 193 thereof having regard vote standing committee plant animal food feed refer article 35 regulation ec 18292003 april 2022 opinion deliver vote appeal committee 26 april 2022 opinion deliver having regard article 11 13 regulation eu 1822011 european parliament council 16 february 2011 lay rule general principle concern mechanism control member state commission exercise implement power having regard opinion adopt european food safety authority efsa 29 october 2021 publish 13 december 2021 having regard previous resolution object authorisation genetically modify organisms gmos having regard rule 1122 rule procedure having regard motion resolution committee environment public health food safety 12 december 2019 pioneer overseas corporation submit application place market food food ingredient feed contain consist produce genetically modify maize nk603 t25 das-40278-9 gm maize accordance article 17 regulation ec 18292003 application cover place market product contain consist gm maize use food feed exception cultivation 29 october 2021 efsa adopt favourable opinion relation authorisation gm maize publish 13 december 2021 three-event stack gm maize produce conventional crossing combine single gm maize event nk603 confer tolerance glyphosate contain herbicide t25 confer tolerance glufosinate-ammonium contain herbicide das-40278-9 catalyse degradation general class herbicide know aryloxyphenoxypropionates aopp confer tolerance 24-d contain herbicide sub-combination nk603 t25 sub-combination nk603 das-40278-9 previously assess efsa experimental datum submit applicant sub-combination das-40278-9 t25 previously assess efsa despite efsa conclude sub-combination raise safety concern lack assessment complementary herbicide commission implement regulation eu 5032013 require assessment expect agricultural practice influence outcome study endpoint accord implement regulation especially relevant herbicide-tolerant plant number study herbicide-tolerant gm crop result high use complementary herbicide large emergence herbicide-tolerant weed consequence expect gm maize expose high repeat dose glyphosate glufosinate aopp 24-d herbicide high quantity residue breakdown product metabolite present harvest glufosinate classify toxic reproduction 1b meet cut-off criterion set regulation ec 11072009 european parliament council approval glufosinate use union expire 31 july 2018 efsa conclude november 2015 glyphosate unlikely carcinogenic european chemicals agency conclude march 2017 classification warrant contrary 2015 international agency research cancer specialised cancer agency world health organization classify glyphosate probable carcinogen human number recent scientific peer-review study confirm carcinogenic potential glyphosate peer-review scientific article expert involve develop gm plant question safety gm crop tolerant 24-d degradation cytotoxic breakdown product assessment herbicide residue metabolite gm plant consider outside remit efsa panel genetically modify organisms undertake authorisation process gmos problematic way complementary herbicide break gm plant concerned composition toxicity metabolite impact genetic modification member state competent authority comment member state submit critical comment efsa three-month consultation period critical comment include interaction herbicide residue metabolite use gm maize exclude chemical cocktail test toxicological angle affect human animal health environment vector-derive beta-lactamase bla gene gm maize antibiotic resistance gene inactivate critically important penicillin accord member state competent authority whilst applicant claim scientific information application confidential conflicts aarhus convention lay right public access environmental information uphold unions international obligation 2017 report united nations special rapporteur right food particularly developing countries hazardous pesticide catastrophic impact health sustainable development goal sdg target 39 aim 2030 substantially reduce number death illness hazardous chemical air water soil pollution contamination authorise import gm maize increase demand crop design treat glufosinate glyphosate aopp 24-d herbicide increase exposure worker environment country risk increase worker environmental exposure particular concern relation herbicide-tolerant gm crop give high volume herbicide use accord peer-review study publish 2020 roundup worlds widely use glyphosate-base herbicide trigger loss biodiversity make ecosystem vulnerable pollution climate change union party convention biological diversity cbd responsibility ensure activity jurisdiction control cause damage environment states regulation ec 18292003 states gm food feed adverse effect human health animal health environment requires commission account relevant provision union law legitimate factor relevant matter consideration draft decision legitimate factor include unions obligation sdgs paris climate agreement cbd undemocratic decision-making standing committee plants animals food feed deliver opinion mean authorisation support qualified majority member state vote 26 april 2022 appeal committee refer article regulation eu 1822011 deliver opinion 14 member state vote represent 3572 eu population member state abstain represent 3453 population 10 member state vote favour represent 2975 population commission recognise fact gmo authorisation decision continue adopt commission qualify majority member state favour exception product authorisation norm decision-making gm food feed authorisation problematic eighth term parliament adopt total 36 resolution object place market gmos food feed 33 resolution cultivation gmos union resolution ninth term parliament adopt 27 objection place gmos market qualify majority member state favour authorise gmos reason member state support authorisation include lack respect precautionary principle authorisation process scientific concern relate risk assessment despite acknowledgement democratic shortcoming lack support member state objection parliament commission continue authorise gmos change law require commission able authorise gmos qualified majority member state favour appeal committee consider implement decision eu 2022797 exceed implement power provide regulation ec 18292003 consider implement decision eu 2022797 consistent union law compatible aim regulation ec 18292003 accordance general principle lay regulation ec 1782002 european parliament council provide basis ensure high level protection human life health animal health welfare environmental consumer interest relation gm food feed ensure effective functioning internal market calls commission repeal implement decision eu 2022797 call commission authorise import herbicide-tolerant gm crop associate increase use complementary herbicide increase risk biodiversity food safety worker health welcome fact commission finally recognise letter 11 september 2020 member need sustainability account come authorisation decision gmos express deep disappointment commission continue authorise gmos import union despite ongoing objection parliament majority member state vote urge commission account unions obligation international agreements paris climate agreement cbd sdgs reiterate draft implement act accompany explanatory memorandum explain uphold principle harm highlight amendment adopt european parliament 17 december 2020 proposal regulation european parliament council amend regulation eu 1822011 adopt parliament basis negotiations council state commission shall authorise gmos qualified majority member state favour insist commission respect position call council proceed work adopt general approach file matter urgency instruct president forward resolution council commission government parliaments member state,"['3.10.09.06 Agro-genetics, GMOs']"
2022-06-23 11:47:42,2022/2716(RSP),1045,european parliament having regard previous resolution ukraine republic moldova georgia having regard article 49 treaty european union teu having regard application eu membership ukraine republic moldova georgia having regard european council conclusion 30 2022 ukraine having regard versailles declaration 10 11 march 2022 having regard commission opinion 17 june 2022 application eu membership submit ukraine republic moldova georgia having regard joint statement leader political group address head state government view european council meeting 23 24 june 2022 having regard rule 1322 rule procedure russian federation carry unprovoked unjustified illegal war aggression ukraine 24 february 2022 ukraine apply accession european union 28 february 2022 republic moldova georgia do march 2022 application come background russian military aggression ukraine carry scale unprecedented modern european history see perpetration war crime genocide ukrainian population continue occupation parts territories georgia moldova ukraine defend european security order principle build helsinki final act charter paris new europe accord article 49 teu european state respect value refer article commit promote apply member union fast-track eu membership accession remain merit-base structured process require fulfilment eu membership criterion dependent effective implementation reform transposition eu acquis council exceptionally swiftly request commission submit opinion eu membership applications ukraine republic moldova georgia versailles declaration 10 11 march 2022 state european councils acknowledgement european aspiration european choice ukraine people ukraine republic moldova georgia years consistently demonstrate unwavering support european course country embrace european principle value similar aspiration live free sovereign democratic country expressed majority people belarus oppose russian-back regime lukashenka past development show non-enlargement massive strategic cost undermine security stability continent eus relations ukraine republic moldova georgia base ambitious association agreement deep comprehensive free trade area aadcftas create conducive environment political association legislative approximation economic integration crucial element future accession process implementation aadcftas need achieve ukraine republic moldova georgia submit eu accession questionnaire record time demonstrate great commitment eus value great ability achieve objective 17 june 2022 commission publish opinion application recommend council confirm ukraine republic moldova georgias perspective member state eu opinions commission recommend grant ukraine republic moldova candidate status understand certain reform measure take area rule law fight corruption case georgia commission recommend grant candidate status indicate priority address grant candidate status send strong message hope solidarity citizens countries european union determined live present challenge future vision welcome membership application ukraine republic moldova georgia expression european aspiration people wish live peacefully safety free democratic prosperous country maintain good neighbourly relation european country engage close cooperation eu member states welcome commission formal recommendation grant eu candidate status ukraine republic moldova european perspective georgia call head state government meet european council 23 24 june grant eu candidate status ukraine republic moldova delay grant status georgia government deliver indicate priority commissions opinion underline head state government live historical responsibility clear political signal underscore grant candidate status european union equate show leadership resolve vision todays context brutal russian war aggression ukraine attempt redefinition geopolitical environment send clear political message country question irreversibly choose european path accept european partner subject interference party reiterate eu continue reliable partner credible geopolitical actor life principle value show solidarity stand ideal call member state muster political re-energise enlargement process deliver promise concrete positive step accession process country seek join union deserve european family urge eu head state government meeting 23 24 june 2022 green-light western balkans enlargement process currently block recall order retain credibility eu enlargement process unlock transformative power long-stand commitment western balkan country maintain parallel track need continue unaffected dynamism basis merit political alignment solidarity international matter agree commitment underline accession eu place accordance article 49 teu base respect relevant procedure conditional fulfilment establish criterion particular so-call copenhagen criterion eu membership remain merit-base process require adoption implementation relevant reform notably area democracy rule law human rights market economy implementation eu acquis invite authority ukraine republic moldova georgia unambiguously demonstrate political determination implement european ambition people significantly enhance progress substantial reform order effectively fulfil criterion eu membership soon possible stress need advantage experience ukraine republic moldova georgia implementation respective aadcftas basis upcoming accession process allow country gradually integrate eu single market enhance sectoral cooperation call commission member state prepare internal structure provide additional resource increase technical assistance political support 10 acknowledge ukrainians moldovans georgians continuously support pro-european orientation country deserve live free democratic prosperous country proud committed member european family conclude forthcoming european council important step fulfil legitimate aspiration people country 11 reiterate eus commitment sovereignty territorial integrity political independence ukraine republic moldova georgia internationally recognise border support effort fully enforce principle underline importance unity solidarity member state regard 12 call commission member state vice-president commission high representative union foreign affairs security policy update eastern partnership policy order enable remain transformative meaningful instrument current context russian war aggression ukraine threaten security ukraines neighbouring country affect stability region reiterate need regional cooperation eastern partnership country 13 call commission council establish enhanced structured political dialogue candidate potential candidate country order advance economic integration legislative harmonisation gradual inclusion work proceeding eu institutions appropriate 14 reiterate eu institution speed necessary step make eu decision-making efficient 15 reaffirm commitment enlargement alternative geostrategic investment stable strong united eu strongly believe prospect eu membership country strive member state eu unions political economic security interests 16 instruct president forward resolution vice-president commission high representative union foreign affairs security policy council commission government parliament member state president government parliament ukraine republic moldova georgia western balkan countries,['8.20.01 Candidate countries']
2022-07-06 12:41:59,2022/2734(RSP),1071,joint motion resolution rc-b9-03392022joint motion resolution rc-b9-03392022 download european parliament joint motion resolutionon national veto undermine global tax deal 472022 pursuant rule 1322 rule procedure replace follow motion ppe renew vertsale sd ludk niedermayer markus ferber behalf ppe group aurore lalucq jons fernndez paul tang behalf sd group gilles boyer behalf renew group kira marie peterhansen claude gruffat behalf vertsale group jos gusmo manon aubry martin schirdewan procedure text adopt european parliament resolution national veto undermine global tax deal european parliament,['5.03 Global economy and globalisation']
2022-07-07 12:44:55,2022/2742(RSP),1075,european parliament resolution supreme court decision overturn abortion right united states need safeguard abortion right womens heath eu,"['1.10 Fundamental rights in the EU, Charter', '4.10.09 Women condition and rights', '6.10.08 Fundamental freedoms, human rights, democracy in general']"
2022-07-07 12:07:02,2022/2751(RSP),1076,arrest cardinal zen trustees 612 relief fund hong kong,"['6.10.08 Fundamental freedoms, human rights, democracy in general']"
2022-07-07 12:10:51,2022/2752(RSP),1073,joint motion resolution situation indigenous environmental defender brazil including kill dom phillips bruno pereira,"['6.10.08 Fundamental freedoms, human rights, democracy in general']"
2022-07-07 12:11:19,2022/2753(RSP),1074,joint motion resolution rc-b9-03502022joint motion resolution rc-b9-03502022 download european parliament joint motion resolution situation tajikistans gorno-badakhshan autonomous province 672022 pursuant rule 1445 1324 rule procedure replace follow motion leave vertsale renew sd ppe ecr eljana zovko christian sagartz andrius kubilius miriam lexmann jos manuel fernandes sandra kalniete sen kelly david lega traian bsescu adam jarubas vladimr bilk stelios kympouropoulos antonio lpezistriz white elbieta katarzyna ukacijewska vangelis meimarakis ludk niedermayer janina ochojska stanislav polk peter pollk ji pospil paulo rangel sara skyttedal michaela ojdrov ivan tefanec isabel wiselerlima tom zdechovsk behalf ppe group pedro marques andrea cozzolino karsten lucke behalf sd group engin eroglu atidzhe alievaveli petras autreviius malik azmani nicola beer izaskun bilbao barandica dita charanzov olivier chastel klemen groelj bernard guetta svenja hahn ilhan kyuchyuk nathalie loiseau karen melchior urmas paet drago pslaru frdrique ries michal imeka nicolae tefnu ramona strugariu drago tudorache hilde vautmans behalf renew group viola von cramontaubadel behalf vertsale group raffaele fitto anna fotyga karol karski elbieta kruk carlo fidanza valdemar tomaevski adam bielan vincenzo sofo assita kanko bogdan rzoca elbieta rafalska ryszard czarnecki witold jan waszczykowski ladislav ili behalf ecr group emmanuel maurel behalf left group fobio massimo castaldo procedure text adopt european parliament resolution situation tajikistans gorno-badakhshan autonomous province,"['6.10.04 Third-country political situation, local and regional conflicts', '6.10.08 Fundamental freedoms, human rights, democracy in general']"
